fips,county_name,nri_risk_rating,economic_profile,economic_profile_label,assignment_confidence,assignment_margin,second_best_profile,second_best_profile_label
06071,"San Bernardino County, CA",Very High,0,High-wage investment-income counties,0.9321401937728837,0.8642803875457664,2,Small transfer-reliant counties
06073,"San Diego County, CA",Very High,0,High-wage investment-income counties,0.9997172333772891,0.9994344667545767,2,Small transfer-reliant counties
06075,"San Francisco County, CA",Very High,0,High-wage investment-income counties,0.9999960394048012,0.9999920788096017,2,Small transfer-reliant counties
06077,"San Joaquin County, CA",High,0,High-wage investment-income counties,0.944206798885292,0.8884135977705839,2,Small transfer-reliant counties
06079,"San Luis Obispo County, CA",High,0,High-wage investment-income counties,0.9997861980487068,0.9995723960974128,2,Small transfer-reliant counties
06081,"San Mateo County, CA",High,0,High-wage investment-income counties,0.9999993189108994,0.9999986378218001,2,Small transfer-reliant counties
06083,"Santa Barbara County, CA",High,0,High-wage investment-income counties,0.9998918219292766,0.9997836438585548,2,Small transfer-reliant counties
06085,"Santa Clara County, CA",Very High,0,High-wage investment-income counties,0.999998069266534,0.9999961385330677,2,Small transfer-reliant counties
06087,"Santa Cruz County, CA",High,0,High-wage investment-income counties,0.9990310905558779,0.998062181111756,2,Small transfer-reliant counties
06089,"Shasta County, CA",Moderate,0,High-wage investment-income counties,0.8867909947750757,0.773582017427831,2,Small transfer-reliant counties
06091,"Sierra County, CA",Very Low,0,High-wage investment-income counties,0.9649813183807237,0.9299626367614455,2,Small transfer-reliant counties
06093,"Siskiyou County, CA",Moderate,0,High-wage investment-income counties,0.9316213971795272,0.8632427943590543,2,Small transfer-reliant counties
06095,"Solano County, CA",High,0,High-wage investment-income counties,0.926801419464194,0.8536030592970578,2,Small transfer-reliant counties
06097,"Sonoma County, CA",High,0,High-wage investment-income counties,0.9998737173564464,0.999747434712892,2,Small transfer-reliant counties
06099,"Stanislaus County, CA",High,0,High-wage investment-income counties,0.8448797333979291,0.6897594667958579,2,Small transfer-reliant counties
06101,"Sutter County, CA",Moderate,0,High-wage investment-income counties,0.8337679177355439,0.6675358354711933,2,Small transfer-reliant counties
06103,"Tehama County, CA",Moderate,2,Small transfer-reliant counties,0.6669371088762455,0.3338742364816658,0,High-wage investment-income counties
06105,"Trinity County, CA",Low,2,Small transfer-reliant counties,0.7677069136758029,0.5354138555045926,0,High-wage investment-income counties
06107,"Tulare County, CA",High,2,Small transfer-reliant counties,0.5816255438519814,0.16325108770396357,0,High-wage investment-income counties
06109,"Tuolumne County, CA",Moderate,0,High-wage investment-income counties,0.8536054478276275,0.7072108956552537,2,Small transfer-reliant counties
06111,"Ventura County, CA",High,0,High-wage investment-income counties,0.9977568723572802,0.9955137447145621,2,Small transfer-reliant counties
06113,"Yolo County, CA",Moderate,0,High-wage investment-income counties,0.9996969566183117,0.9993939132366252,2,Small transfer-reliant counties
06115,"Yuba County, CA",Low,2,Small transfer-reliant counties,0.8384424952501475,0.6768849905003014,0,High-wage investment-income counties
08001,"Adams County, CO",Moderate,0,High-wage investment-income counties,0.9922893255681628,0.9845786511363263,2,Small transfer-reliant counties
08003,"Alamosa County, CO",Very Low,2,Small transfer-reliant counties,0.9298364333535684,0.859672866707137,0,High-wage investment-income counties
08005,"Arapahoe County, CO",Moderate,0,High-wage investment-income counties,0.9998249091107015,0.9996498182214021,2,Small transfer-reliant counties
08007,"Archuleta County, CO",Very Low,0,High-wage investment-income counties,0.9868241506946837,0.9736483013893685,2,Small transfer-reliant counties
08009,"Baca County, CO",Very Low,0,High-wage investment-income counties,0.5485072269440163,0.09701445388803204,2,Small transfer-reliant counties
08011,"Bent County, CO",Very Low,2,Small transfer-reliant counties,0.8795022484867245,0.7590044969734484,0,High-wage investment-income counties
08013,"Boulder County, CO",Moderate,0,High-wage investment-income counties,0.9999768771273554,0.9999537542547098,2,Small transfer-reliant counties
08014,"Broomfield County, CO",Very Low,0,High-wage investment-income counties,0.9999221593821285,0.999844318764257,2,Small transfer-reliant counties
08015,"Chaffee County, CO",Low,0,High-wage investment-income counties,0.9991922302852478,0.9983844605704965,2,Small transfer-reliant counties
08017,"Cheyenne County, CO",Very Low,0,High-wage investment-income counties,0.9999900467888148,0.9999800935776282,2,Small transfer-reliant counties
08019,"Clear Creek County, CO",Low,0,High-wage investment-income counties,0.9990219849455724,0.9980439698911443,2,Small transfer-reliant counties
08021,"Conejos County, CO",Very Low,2,Small transfer-reliant counties,0.9381689954444964,0.8763379908889913,0,High-wage investment-income counties
08023,"Costilla County, CO",Very Low,2,Small transfer-reliant counties,0.9778259497661065,0.9556518995322132,0,High-wage investment-income counties
08025,"Crowley County, CO",Very Low,2,Small transfer-reliant counties,0.9632734637665528,0.9265469275331052,0,High-wage investment-income counties
08027,"Custer County, CO",Very Low,0,High-wage investment-income counties,0.556210480648196,0.11242096129639056,2,Small transfer-reliant counties
08029,"Delta County, CO",Low,2,Small transfer-reliant counties,0.804062552809943,0.6081251056198874,0,High-wage investment-income counties
08031,"Denver County, CO",High,0,High-wage investment-income counties,0.999979348370015,0.9999586967400302,2,Small transfer-reliant counties
08033,"Dolores County, CO",Very Low,2,Small transfer-reliant counties,0.9504175948978855,0.9008351897957699,0,High-wage investment-income counties
08035,"Douglas County, CO",Moderate,0,High-wage investment-income counties,0.998570061447038,0.9971401228940773,2,Small transfer-reliant counties
08037,"Eagle County, CO",Low,0,High-wage investment-income counties,0.9999936292613115,0.9999872585226224,2,Small transfer-reliant counties
08039,"Elbert County, CO",Very Low,0,High-wage investment-income counties,0.9890541949505997,0.9781083900126337,2,Small transfer-reliant counties
08041,"El Paso County, CO",Moderate,0,High-wage investment-income counties,0.9990878506573977,0.9981757013147946,2,Small transfer-reliant counties
08043,"Fremont County, CO",Low,2,Small transfer-reliant counties,0.5901729275782835,0.18034585964839805,0,High-wage investment-income counties
08045,"Garfield County, CO",Low,0,High-wage investment-income counties,0.999731676644943,0.9994633532898856,2,Small transfer-reliant counties
08047,"Gilpin County, CO",Very Low,0,High-wage investment-income counties,0.9999205920288643,0.99984118405773,2,Small transfer-reliant counties
08049,"Grand County, CO",Low,0,High-wage investment-income counties,0.9990006527888128,0.9980013055776245,2,Small transfer-reliant counties
08051,"Gunnison County, CO",Low,0,High-wage investment-income counties,0.9998286071254228,0.9996572142508469,2,Small transfer-reliant counties
08053,"Hinsdale County, CO",Very Low,0,High-wage investment-income counties,0.9986777360551604,0.9973554721103197,2,Small transfer-reliant counties
08055,"Huerfano County, CO",Very Low,2,Small transfer-reliant counties,0.8934251359702516,0.7868502719405049,0,High-wage investment-income counties
08057,"Jackson County, CO",Very Low,0,High-wage investment-income counties,0.9994487613250176,0.9988975226500367,2,Small transfer-reliant counties
08059,"Jefferson County, CO",High,0,High-wage investment-income counties,0.9998850569205748,0.9997701138411504,2,Small transfer-reliant counties
08061,"Kiowa County, CO",Very Low,0,High-wage investment-income counties,0.9050829197751494,0.8101658395502989,2,Small transfer-reliant counties
08063,"Kit Carson County, CO",Very Low,0,High-wage investment-income counties,0.9931154011932349,0.9862308023864709,2,Small transfer-reliant counties
08065,"Lake County, CO",Very Low,0,High-wage investment-income counties,0.9986522455038678,0.9973044910077364,2,Small transfer-reliant counties
08067,"La Plata County, CO",Low,0,High-wage investment-income counties,0.9998808910194305,0.9997617820388612,2,Small transfer-reliant counties
08069,"Larimer County, CO",Moderate,0,High-wage investment-income counties,0.9996659789635609,0.9993319579271219,2,Small transfer-reliant counties
08071,"Las Animas County, CO",Very Low,2,Small transfer-reliant counties,0.956784753184664,0.9135695063693269,0,High-wage investment-income counties
08073,"Lincoln County, CO",Very Low,0,High-wage investment-income counties,0.8082100479070421,0.6180009323126758,2,Small transfer-reliant counties
08075,"Logan County, CO",Low,0,High-wage investment-income counties,0.5415706723709103,0.08314134474181895,2,Small transfer-reliant counties
08077,"Mesa County, CO",Low,0,High-wage investment-income counties,0.9989805849466149,0.997961169909597,2,Small transfer-reliant counties
08079,"Mineral County, CO",Very Low,0,High-wage investment-income counties,0.9996896849300294,0.999379369860059,2,Small transfer-reliant counties
08081,"Moffat County, CO",Very Low,0,High-wage investment-income counties,0.9581554384735234,0.9163108769470478,2,Small transfer-reliant counties
08083,"Montezuma County, CO",Low,2,Small transfer-reliant counties,0.7873558884828283,0.5747117769656556,0,High-wage investment-income counties
08085,"Montrose County, CO",Low,0,High-wage investment-income counties,0.9721588179745448,0.9443176359490886,2,Small transfer-reliant counties
08087,"Morgan County, CO",Low,0,High-wage investment-income counties,0.9530136805115413,0.9060273610230843,2,Small transfer-reliant counties
08089,"Otero County, CO",Low,2,Small transfer-reliant counties,0.9747522969272828,0.9495045938545668,0,High-wage investment-income counties
08091,"Ouray County, CO",Very Low,0,High-wage investment-income counties,0.9997993339111975,0.9995986678223958,2,Small transfer-reliant counties
08093,"Park County, CO",Very Low,0,High-wage investment-income counties,0.9953012746957364,0.9906025493914717,2,Small transfer-reliant counties
08095,"Phillips County, CO",Very Low,0,High-wage investment-income counties,0.9387274698816335,0.8774549397632653,2,Small transfer-reliant counties
08097,"Pitkin County, CO",Low,0,High-wage investment-income counties,0.999999999525528,0.9999999990510573,2,Small transfer-reliant counties
08099,"Prowers County, CO",Low,2,Small transfer-reliant counties,0.9295553528810949,0.8591107057621912,0,High-wage investment-income counties
08101,"Pueblo County, CO",Moderate,2,Small transfer-reliant counties,0.8818825648059843,0.7637651296134444,0,High-wage investment-income counties
08103,"Rio Blanco County, CO",Very Low,0,High-wage investment-income counties,0.9981469973628447,0.9962939947289606,2,Small transfer-reliant counties
08105,"Rio Grande County, CO",Low,0,High-wage investment-income counties,0.8488545388200008,0.6977090776400019,2,Small transfer-reliant counties
08107,"Routt County, CO",Very Low,0,High-wage investment-income counties,0.9999896782406917,0.9999793564813824,2,Small transfer-reliant counties
08109,"Saguache County, CO",Very Low,2,Small transfer-reliant counties,0.7453349896257617,0.4906699792515241,0,High-wage investment-income counties
08111,"San Juan County, CO",Very Low,0,High-wage investment-income counties,0.9988083049177979,0.9976166098357884,2,Small transfer-reliant counties
08113,"San Miguel County, CO",Very Low,0,High-wage investment-income counties,0.9999985604673279,0.9999971209346576,2,Small transfer-reliant counties
08115,"Sedgwick County, CO",Very Low,0,High-wage investment-income counties,0.5458047508047391,0.09160950160947756,2,Small transfer-reliant counties
08117,"Summit County, CO",Low,0,High-wage investment-income counties,0.9999762199720865,0.9999524399441738,2,Small transfer-reliant counties
08119,"Teller County, CO",Very Low,0,High-wage investment-income counties,0.992702943257482,0.9854058865193027,2,Small transfer-reliant counties
08121,"Washington County, CO",Very Low,2,Small transfer-reliant counties,0.6984177230840213,0.3968354461680415,0,High-wage investment-income counties
08123,"Weld County, CO",Moderate,0,High-wage investment-income counties,0.9901141490618538,0.9802282981237086,2,Small transfer-reliant counties
08125,"Yuma County, CO",Very Low,0,High-wage investment-income counties,0.9251732531463552,0.8503465062927118,2,Small transfer-reliant counties
