fips,county_name,state,state_long,msa_type,msa_name,final_cluster,plain_label,assignment_confidence,assignment_margin,second_best_cluster,second_best_label
05057,Hempstead County,AR,Arkansas,,,6,Lower-wage tornado and storm-injury counties,0.995905559936114,0.9918112840646315,7,High-risk inland-flood and storm-injury counties
05059,Hot Spring County,AR,Arkansas,Micro,"Malvern, AR",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9997519741772364,0.9995858965265167,4,"High-premium, high-tax low-hazard counties"
05061,Howard County,AR,Arkansas,,,2,Lower-tax severe-storm casualty counties,0.997910455883167,0.9958209120998959,7,High-risk inland-flood and storm-injury counties
05063,Independence County,AR,Arkansas,Micro,"Batesville, AR",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9881386866296737,0.9775101814558327,4,"High-premium, high-tax low-hazard counties"
05065,Izard County,AR,Arkansas,,,6,Lower-wage tornado and storm-injury counties,0.9996916277938074,0.9993832723620673,7,High-risk inland-flood and storm-injury counties
05067,Jackson County,AR,Arkansas,,,5,Cold-region severe-storm casualty counties,0.9998289982382641,0.9996580564183694,7,High-risk inland-flood and storm-injury counties
05069,Jefferson County,AR,Arkansas,Metro,"Pine Bluff, AR",2,Lower-tax severe-storm casualty counties,0.9970815075645477,0.9941630494361495,7,High-risk inland-flood and storm-injury counties
05071,Johnson County,AR,Arkansas,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9688418897654887,0.9385948834783138,4,"High-premium, high-tax low-hazard counties"
05073,Lafayette County,AR,Arkansas,,,6,Lower-wage tornado and storm-injury counties,0.9996381017400342,0.9992762039401591,7,High-risk inland-flood and storm-injury counties
05075,Lawrence County,AR,Arkansas,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9990217762097193,0.9981947556969747,7,High-risk inland-flood and storm-injury counties
05077,Lee County,AR,Arkansas,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.7969173033100126,0.5963731856853225,3,Older wildfire and mountain-hazard housing-market counties
05079,Lincoln County,AR,Arkansas,Metro,"Pine Bluff, AR",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9992383635183166,0.998533190941996,3,Older wildfire and mountain-hazard housing-market counties
05081,Little River County,AR,Arkansas,Metro,"Texarkana, TX-AR",5,Cold-region severe-storm casualty counties,0.9987496204537077,0.9974992419276847,7,High-risk inland-flood and storm-injury counties
05083,Logan County,AR,Arkansas,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9453315316575888,0.8917128718438199,4,"High-premium, high-tax low-hazard counties"
05085,Lonoke County,AR,Arkansas,Metro,"Little Rock-North Little Rock-Conway, AR",2,Lower-tax severe-storm casualty counties,0.99817950960276,0.9963596002924479,7,High-risk inland-flood and storm-injury counties
05087,Madison County,AR,Arkansas,Metro,"Fayetteville-Springdale-Rogers, AR-MO",5,Cold-region severe-storm casualty counties,0.9984211531953275,0.996844520321553,7,High-risk inland-flood and storm-injury counties
05089,Marion County,AR,Arkansas,,,2,Lower-tax severe-storm casualty counties,0.9982903020739503,0.9965807757933975,7,High-risk inland-flood and storm-injury counties
05091,Miller County,AR,Arkansas,Metro,"Texarkana, TX-AR",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9991660991725233,0.9983542032576698,7,High-risk inland-flood and storm-injury counties
05093,Mississippi County,AR,Arkansas,Micro,"Blytheville, AR",2,Lower-tax severe-storm casualty counties,0.9957227013849226,0.9914456535011376,7,High-risk inland-flood and storm-injury counties
05095,Monroe County,AR,Arkansas,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.921167959422937,0.8443099524312304,3,Older wildfire and mountain-hazard housing-market counties
05097,Montgomery County,AR,Arkansas,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.966817919310802,0.943675044853149,3,Older wildfire and mountain-hazard housing-market counties
05099,Nevada County,AR,Arkansas,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.99379441504534,0.9882866047344697,3,Older wildfire and mountain-hazard housing-market counties
05101,Newton County,AR,Arkansas,Micro,"Harrison, AR",6,Lower-wage tornado and storm-injury counties,0.9993049696101447,0.9986103272541879,7,High-risk inland-flood and storm-injury counties
05103,Ouachita County,AR,Arkansas,Micro,"Camden, AR",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9998311942233721,0.9997121334385081,7,High-risk inland-flood and storm-injury counties
05105,Perry County,AR,Arkansas,Metro,"Little Rock-North Little Rock-Conway, AR",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9980328050316828,0.9961906893232929,4,"High-premium, high-tax low-hazard counties"
05107,Phillips County,AR,Arkansas,Micro,"Helena-West Helena, AR",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9988612328580092,0.9978977126985116,3,Older wildfire and mountain-hazard housing-market counties
05109,Pike County,AR,Arkansas,,,6,Lower-wage tornado and storm-injury counties,0.999463147510072,0.9989262961437185,7,High-risk inland-flood and storm-injury counties
05111,Poinsett County,AR,Arkansas,Metro,"Jonesboro, AR",2,Lower-tax severe-storm casualty counties,0.9993655625296751,0.9987311256683953,7,High-risk inland-flood and storm-injury counties
05113,Polk County,AR,Arkansas,,,6,Lower-wage tornado and storm-injury counties,0.9988738654637497,0.9977477784243888,7,High-risk inland-flood and storm-injury counties
05115,Pope County,AR,Arkansas,Micro,"Russellville, AR",2,Lower-tax severe-storm casualty counties,0.9940376234144841,0.9880752571359679,7,High-risk inland-flood and storm-injury counties
05117,Prairie County,AR,Arkansas,,,4,"High-premium, high-tax low-hazard counties",0.7837345076332642,0.5839795856404028,0,"Transfer-reliant, temperature-variable severe-storm counties"
05119,Pulaski County,AR,Arkansas,Metro,"Little Rock-North Little Rock-Conway, AR",7,High-risk inland-flood and storm-injury counties,0.7521883259911937,0.5043800022571312,2,Lower-tax severe-storm casualty counties
05121,Randolph County,AR,Arkansas,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9996428789089106,0.9993651117813832,7,High-risk inland-flood and storm-injury counties
05123,St. Francis County,AR,Arkansas,Micro,"Forrest City, AR",2,Lower-tax severe-storm casualty counties,0.9983855977073802,0.996771357957437,7,High-risk inland-flood and storm-injury counties
05125,Saline County,AR,Arkansas,Metro,"Little Rock-North Little Rock-Conway, AR",6,Lower-wage tornado and storm-injury counties,0.5511508222346766,0.102716781391128,7,High-risk inland-flood and storm-injury counties
05127,Scott County,AR,Arkansas,,,5,Cold-region severe-storm casualty counties,0.9995260757398952,0.9990527657216508,7,High-risk inland-flood and storm-injury counties
05129,Searcy County,AR,Arkansas,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.6937354526664185,0.39485568222157086,3,Older wildfire and mountain-hazard housing-market counties
05131,Sebastian County,AR,Arkansas,Metro,"Fort Smith, AR-OK",5,Cold-region severe-storm casualty counties,0.9737102816091618,0.947427274236027,7,High-risk inland-flood and storm-injury counties
05133,Sevier County,AR,Arkansas,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9968430783185407,0.9938864829199429,4,"High-premium, high-tax low-hazard counties"
05135,Sharp County,AR,Arkansas,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9989385365918856,0.9981280861077289,4,"High-premium, high-tax low-hazard counties"
05137,Stone County,AR,Arkansas,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9555349925526747,0.9136545511997338,3,Older wildfire and mountain-hazard housing-market counties
05139,Union County,AR,Arkansas,Micro,"El Dorado, AR",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9506065454275244,0.922672866075557,7,High-risk inland-flood and storm-injury counties
05141,Van Buren County,AR,Arkansas,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9978979052844166,0.996599644264151,3,Older wildfire and mountain-hazard housing-market counties
05143,Washington County,AR,Arkansas,Metro,"Fayetteville-Springdale-Rogers, AR-MO",2,Lower-tax severe-storm casualty counties,0.9839617319672382,0.9679238531716616,7,High-risk inland-flood and storm-injury counties
05145,White County,AR,Arkansas,Micro,"Searcy, AR",6,Lower-wage tornado and storm-injury counties,0.9904072812755875,0.9808196998177313,7,High-risk inland-flood and storm-injury counties
05147,Woodruff County,AR,Arkansas,,,6,Lower-wage tornado and storm-injury counties,0.9997985220437576,0.9995970833937533,7,High-risk inland-flood and storm-injury counties
05149,Yell County,AR,Arkansas,Micro,"Russellville, AR",6,Lower-wage tornado and storm-injury counties,0.9995213734443157,0.9990434234524709,7,High-risk inland-flood and storm-injury counties
06001,Alameda County,CA,California,Metro,"San Francisco-Oakland-Hayward, CA",7,High-risk inland-flood and storm-injury counties,1.0,1.0,3,Older wildfire and mountain-hazard housing-market counties
06003,Alpine County,CA,California,,,7,High-risk inland-flood and storm-injury counties,0.8882729068445592,0.776545813692121,3,Older wildfire and mountain-hazard housing-market counties
06005,Amador County,CA,California,,,7,High-risk inland-flood and storm-injury counties,0.9917594071516143,0.9835188143032303,3,Older wildfire and mountain-hazard housing-market counties
06007,Butte County,CA,California,Metro,"Chico, CA",7,High-risk inland-flood and storm-injury counties,0.9998464624581082,0.9996929249164107,3,Older wildfire and mountain-hazard housing-market counties
06009,Calaveras County,CA,California,,,7,High-risk inland-flood and storm-injury counties,0.9931502230406649,0.9863004460813308,3,Older wildfire and mountain-hazard housing-market counties
06011,Colusa County,CA,California,,,7,High-risk inland-flood and storm-injury counties,0.999989736238206,0.9999794724866385,3,Older wildfire and mountain-hazard housing-market counties
06013,Contra Costa County,CA,California,Metro,"San Francisco-Oakland-Hayward, CA",7,High-risk inland-flood and storm-injury counties,0.999999398713928,0.9999987974278571,3,Older wildfire and mountain-hazard housing-market counties
06015,Del Norte County,CA,California,Micro,"Crescent City, CA",7,High-risk inland-flood and storm-injury counties,0.8630613190032119,0.7261226405464929,3,Older wildfire and mountain-hazard housing-market counties
06017,El Dorado County,CA,California,Metro,"Sacramento--Roseville--Arden-Arcade, CA",7,High-risk inland-flood and storm-injury counties,0.9999999999999645,0.9999999999999313,5,Cold-region severe-storm casualty counties
06019,Fresno County,CA,California,Metro,"Fresno, CA",7,High-risk inland-flood and storm-injury counties,0.9999999999999929,0.9999999999999872,5,Cold-region severe-storm casualty counties
06021,Glenn County,CA,California,,,7,High-risk inland-flood and storm-injury counties,0.9999880192359194,0.9999760385456995,5,Cold-region severe-storm casualty counties
06023,Humboldt County,CA,California,Micro,"Eureka-Arcata-Fortuna, CA",7,High-risk inland-flood and storm-injury counties,0.9999999999998153,0.9999999999996317,3,Older wildfire and mountain-hazard housing-market counties
06025,Imperial County,CA,California,Metro,"El Centro, CA",7,High-risk inland-flood and storm-injury counties,0.726699699678834,0.4534089281791197,2,Lower-tax severe-storm casualty counties
06027,Inyo County,CA,California,,,7,High-risk inland-flood and storm-injury counties,0.9999995773425466,0.9999991561206634,6,Lower-wage tornado and storm-injury counties
06029,Kern County,CA,California,Metro,"Bakersfield, CA",7,High-risk inland-flood and storm-injury counties,0.9999999999999929,0.9999999999999887,2,Lower-tax severe-storm casualty counties
06031,Kings County,CA,California,Metro,"Hanford-Corcoran, CA",7,High-risk inland-flood and storm-injury counties,0.9993552825329755,0.9987106756426356,3,Older wildfire and mountain-hazard housing-market counties
06033,Lake County,CA,California,Micro,"Clearlake, CA",7,High-risk inland-flood and storm-injury counties,1.0,0.9999999999999999,6,Lower-wage tornado and storm-injury counties
06035,Lassen County,CA,California,Micro,"Susanville, CA",3,Older wildfire and mountain-hazard housing-market counties,0.8400135510509403,0.6800271021190002,7,High-risk inland-flood and storm-injury counties
06037,Los Angeles County,CA,California,Metro,"Los Angeles-Long Beach-Anaheim, CA",7,High-risk inland-flood and storm-injury counties,1.0,0.9999999999999998,1,High-tax northern housing-market storm-risk counties
06039,Madera County,CA,California,Metro,"Madera, CA",7,High-risk inland-flood and storm-injury counties,0.999929714648481,0.9998594292969701,3,Older wildfire and mountain-hazard housing-market counties
06041,Marin County,CA,California,Metro,"San Francisco-Oakland-Hayward, CA",7,High-risk inland-flood and storm-injury counties,1.0,1.0,3,Older wildfire and mountain-hazard housing-market counties
06043,Mariposa County,CA,California,,,7,High-risk inland-flood and storm-injury counties,0.9999999999984723,0.9999999999969421,3,Older wildfire and mountain-hazard housing-market counties
06045,Mendocino County,CA,California,Micro,"Ukiah, CA",7,High-risk inland-flood and storm-injury counties,0.9998172936009867,0.9996345872019724,3,Older wildfire and mountain-hazard housing-market counties
06047,Merced County,CA,California,Metro,"Merced, CA",7,High-risk inland-flood and storm-injury counties,0.9999885391490159,0.9999770782980514,3,Older wildfire and mountain-hazard housing-market counties
06049,Modoc County,CA,California,,,3,Older wildfire and mountain-hazard housing-market counties,0.9345465146177637,0.8690930293629986,7,High-risk inland-flood and storm-injury counties
06051,Mono County,CA,California,,,7,High-risk inland-flood and storm-injury counties,1.0,1.0,6,Lower-wage tornado and storm-injury counties
06053,Monterey County,CA,California,Metro,"Salinas, CA",7,High-risk inland-flood and storm-injury counties,0.9999999999999858,0.9999999999999714,3,Older wildfire and mountain-hazard housing-market counties
06055,Napa County,CA,California,Metro,"Napa, CA",7,High-risk inland-flood and storm-injury counties,0.9999613157381161,0.9999226314762292,3,Older wildfire and mountain-hazard housing-market counties
06057,Nevada County,CA,California,Micro,"Truckee-Grass Valley, CA",7,High-risk inland-flood and storm-injury counties,1.0,1.0,3,Older wildfire and mountain-hazard housing-market counties
06059,Orange County,CA,California,Metro,"Los Angeles-Long Beach-Anaheim, CA",7,High-risk inland-flood and storm-injury counties,1.0,1.0,1,High-tax northern housing-market storm-risk counties
