fips,county_name,state,nri_risk_rating,incident_count,migration_trend_profile,migration_trend_profile_label,assignment_confidence,assignment_margin,second_best_profile,second_best_profile_label
08077,Mesa County,CO,Low,2,0,Strong post-incident migration gain counties,0.9741179868205835,0.9553782165199485,3,Gradual post-incident migration gain counties
08081,Moffat County,CO,Very Low,1,2,Volatile migration counties,0.998938982078939,0.9979002571735309,1,Spike-and-fade migration counties
08083,Montezuma County,CO,Low,1,1,Spike-and-fade migration counties,0.5455708234548099,0.09258621063313505,0,Strong post-incident migration gain counties
08085,Montrose County,CO,Low,1,1,Spike-and-fade migration counties,0.8596415275284665,0.7232221325439949,0,Strong post-incident migration gain counties
08087,Morgan County,CO,Low,4,0,Strong post-incident migration gain counties,0.9892473072390052,0.9835958225340782,1,Spike-and-fade migration counties
08089,Otero County,CO,Low,1,1,Spike-and-fade migration counties,0.5658387543105992,0.13377084142420392,0,Strong post-incident migration gain counties
08091,Ouray County,CO,Very Low,1,2,Volatile migration counties,0.9896208393176215,0.9792416786533652,1,Spike-and-fade migration counties
08093,Park County,CO,Very Low,2,2,Volatile migration counties,0.9999999933718939,0.9999999867437864,1,Spike-and-fade migration counties
08095,Phillips County,CO,Very Low,1,1,Spike-and-fade migration counties,0.6527438077583675,0.3054876877727221,2,Volatile migration counties
08097,Pitkin County,CO,Low,1,1,Spike-and-fade migration counties,0.9107242664372378,0.8214730884420274,2,Volatile migration counties
08099,Prowers County,CO,Low,1,1,Spike-and-fade migration counties,0.9195305040605934,0.8390610420204856,2,Volatile migration counties
08101,Pueblo County,CO,Moderate,5,3,Gradual post-incident migration gain counties,0.6806129867416333,0.36201415452934094,0,Strong post-incident migration gain counties
08105,Rio Grande County,CO,Low,2,0,Strong post-incident migration gain counties,0.8203923232566954,0.6499728469341247,3,Gradual post-incident migration gain counties
08107,Routt County,CO,Very Low,1,1,Spike-and-fade migration counties,0.9904382563270707,0.9809229384153654,2,Volatile migration counties
08109,Saguache County,CO,Very Low,2,2,Volatile migration counties,0.9999999939643978,0.9999999879287949,1,Spike-and-fade migration counties
08117,Summit County,CO,Low,1,2,Volatile migration counties,0.9999999999813376,0.9999999999626766,1,Spike-and-fade migration counties
08119,Teller County,CO,Very Low,2,1,Spike-and-fade migration counties,0.9753072113487399,0.9506145167004516,2,Volatile migration counties
08123,Weld County,CO,Moderate,3,0,Strong post-incident migration gain counties,0.9945179021618971,0.9898986385645212,1,Spike-and-fade migration counties
10001,Kent County,DE,Moderate,1,0,Strong post-incident migration gain counties,0.9342643404895843,0.8833751589643482,1,Spike-and-fade migration counties
10003,New Castle County,DE,High,2,3,Gradual post-incident migration gain counties,0.7648093821722295,0.5300417781956567,0,Strong post-incident migration gain counties
11001,District of Columbia,DC,High,1,1,Spike-and-fade migration counties,0.9961121310157923,0.9934993918054351,2,Volatile migration counties
12001,Alachua County,FL,Moderate,47,3,Gradual post-incident migration gain counties,0.9399948156458043,0.881770598337917,0,Strong post-incident migration gain counties
12003,Baker County,FL,Very Low,46,1,Spike-and-fade migration counties,0.5214641409310248,0.18013265388340277,0,Strong post-incident migration gain counties
12005,Bay County,FL,Moderate,51,0,Strong post-incident migration gain counties,0.9767979366327281,0.9549684683620481,1,Spike-and-fade migration counties
12007,Bradford County,FL,Very Low,46,1,Spike-and-fade migration counties,0.9809279228642402,0.9618565369542506,2,Volatile migration counties
12009,Brevard County,FL,High,45,3,Gradual post-incident migration gain counties,0.9941009439242904,0.9885417248171343,0,Strong post-incident migration gain counties
12011,Broward County,FL,High,46,1,Spike-and-fade migration counties,0.7958833505105691,0.5938919380128163,0,Strong post-incident migration gain counties
12015,Charlotte County,FL,High,45,2,Volatile migration counties,0.9999999990714414,0.9999999981428822,1,Spike-and-fade migration counties
12017,Citrus County,FL,High,49,2,Volatile migration counties,1.0,1.0,1,Spike-and-fade migration counties
12019,Clay County,FL,Moderate,47,3,Gradual post-incident migration gain counties,0.8556040043156291,0.7148810857276943,0,Strong post-incident migration gain counties
12021,Collier County,FL,High,47,1,Spike-and-fade migration counties,0.9573988680049164,0.9219223425944668,0,Strong post-incident migration gain counties
12023,Columbia County,FL,Low,45,1,Spike-and-fade migration counties,0.9928771316550974,0.9887706470452226,0,Strong post-incident migration gain counties
12027,DeSoto County,FL,Moderate,44,1,Spike-and-fade migration counties,0.9736989778717422,0.9526536632241867,0,Strong post-incident migration gain counties
12029,Dixie County,FL,Very Low,48,0,Strong post-incident migration gain counties,0.959716281897347,0.9267011372198602,3,Gradual post-incident migration gain counties
12031,Duval County,FL,High,48,0,Strong post-incident migration gain counties,0.8220618859016017,0.6734333135527028,3,Gradual post-incident migration gain counties
12033,Escambia County,FL,High,45,3,Gradual post-incident migration gain counties,0.973852914003823,0.9478796382500329,0,Strong post-incident migration gain counties
12035,Flagler County,FL,Moderate,47,2,Volatile migration counties,0.9997971885283018,0.9996060611461434,0,Strong post-incident migration gain counties
12037,Franklin County,FL,Low,49,2,Volatile migration counties,0.9861733215388374,0.9726720879560463,1,Spike-and-fade migration counties
12039,Gadsden County,FL,Low,48,0,Strong post-incident migration gain counties,0.6362638547312045,0.27570352649758206,1,Spike-and-fade migration counties
12041,Gilchrist County,FL,Very Low,48,1,Spike-and-fade migration counties,0.5220474814137275,0.049033546782845716,0,Strong post-incident migration gain counties
12043,Glades County,FL,Low,42,0,Strong post-incident migration gain counties,0.7906218602793783,0.6102588417615324,1,Spike-and-fade migration counties
12045,Gulf County,FL,Low,47,1,Spike-and-fade migration counties,0.9949665819271714,0.9918668737405726,2,Volatile migration counties
12047,Hamilton County,FL,Low,45,2,Volatile migration counties,0.99937875468412,0.9987833470504127,1,Spike-and-fade migration counties
12049,Hardee County,FL,Low,44,0,Strong post-incident migration gain counties,0.8246138572977978,0.6622198919510809,1,Spike-and-fade migration counties
12051,Hendry County,FL,Low,42,1,Spike-and-fade migration counties,0.9400048782837592,0.8911349159592775,0,Strong post-incident migration gain counties
12053,Hernando County,FL,Moderate,48,3,Gradual post-incident migration gain counties,0.7060733423621676,0.4258468404155864,0,Strong post-incident migration gain counties
12055,Highlands County,FL,Moderate,42,0,Strong post-incident migration gain counties,0.9852278081330265,0.9741728582043927,1,Spike-and-fade migration counties
12057,Hillsborough County,FL,High,47,1,Spike-and-fade migration counties,0.9687237283526354,0.9405821518934998,0,Strong post-incident migration gain counties
12059,Holmes County,FL,Low,45,1,Spike-and-fade migration counties,0.7729780517261324,0.5483976343851251,0,Strong post-incident migration gain counties
12061,Indian River County,FL,High,45,0,Strong post-incident migration gain counties,0.49402719032620634,0.056774605586474125,1,Spike-and-fade migration counties
12063,Jackson County,FL,Low,45,0,Strong post-incident migration gain counties,0.9957743463987498,0.993181332290943,3,Gradual post-incident migration gain counties
12065,Jefferson County,FL,Very Low,49,1,Spike-and-fade migration counties,0.973158484136162,0.9526890147600029,0,Strong post-incident migration gain counties
12069,Lake County,FL,Moderate,46,2,Volatile migration counties,0.99981004515168,0.9996412780146718,0,Strong post-incident migration gain counties
12071,Lee County,FL,High,45,1,Spike-and-fade migration counties,0.9328167164950614,0.8794746655470707,2,Volatile migration counties
12073,Leon County,FL,Moderate,46,3,Gradual post-incident migration gain counties,0.6817806377369908,0.36790883050388157,0,Strong post-incident migration gain counties
12075,Levy County,FL,Low,48,0,Strong post-incident migration gain counties,0.9849902141492404,0.971792590073431,1,Spike-and-fade migration counties
12079,Madison County,FL,Low,46,0,Strong post-incident migration gain counties,0.8581767416647395,0.7205912832479697,1,Spike-and-fade migration counties
12081,Manatee County,FL,High,48,3,Gradual post-incident migration gain counties,0.6309114946202826,0.26882844324837785,0,Strong post-incident migration gain counties
12083,Marion County,FL,High,47,0,Strong post-incident migration gain counties,0.9694823759327043,0.941864225371573,1,Spike-and-fade migration counties
12085,Martin County,FL,Moderate,45,3,Gradual post-incident migration gain counties,0.9986535312123842,0.9973732008361719,0,Strong post-incident migration gain counties
12086,Miami-Dade County,FL,Very High,44,1,Spike-and-fade migration counties,0.9895354882332289,0.9821726929957113,0,Strong post-incident migration gain counties
12087,Monroe County,FL,Moderate,42,1,Spike-and-fade migration counties,0.9457372144487127,0.893949897442514,0,Strong post-incident migration gain counties
12089,Nassau County,FL,Low,48,2,Volatile migration counties,1.0,0.9999999999999992,1,Spike-and-fade migration counties
12091,Okaloosa County,FL,Moderate,45,0,Strong post-incident migration gain counties,0.5335785436353893,0.0710308005405047,1,Spike-and-fade migration counties
12093,Okeechobee County,FL,Low,43,0,Strong post-incident migration gain counties,0.8951291427651523,0.7913633663721914,1,Spike-and-fade migration counties
12095,Orange County,FL,High,46,1,Spike-and-fade migration counties,0.9950140874464242,0.990734967169366,2,Volatile migration counties
12097,Osceola County,FL,Moderate,47,2,Volatile migration counties,0.9999999999999982,0.9999999999999956,1,Spike-and-fade migration counties
12099,Palm Beach County,FL,High,45,0,Strong post-incident migration gain counties,0.8293313299680174,0.6977159644377329,1,Spike-and-fade migration counties
12101,Pasco County,FL,High,47,2,Volatile migration counties,0.9998876663729983,0.9998003271797918,0,Strong post-incident migration gain counties
12103,Pinellas County,FL,High,47,1,Spike-and-fade migration counties,0.9309788493616429,0.8656786624789083,0,Strong post-incident migration gain counties
12105,Polk County,FL,High,45,0,Strong post-incident migration gain counties,0.8002074856657618,0.6073837960047943,1,Spike-and-fade migration counties
12107,Putnam County,FL,Low,48,0,Strong post-incident migration gain counties,0.8281286847266185,0.6668907295556585,3,Gradual post-incident migration gain counties
12109,St. Johns County,FL,Moderate,48,2,Volatile migration counties,0.9999999999622631,0.9999999999251329,1,Spike-and-fade migration counties
12111,St. Lucie County,FL,High,45,2,Volatile migration counties,1.0,0.9999999999999997,1,Spike-and-fade migration counties
12113,Santa Rosa County,FL,Moderate,46,3,Gradual post-incident migration gain counties,0.9961653710407281,0.9925940980252154,0,Strong post-incident migration gain counties
12115,Sarasota County,FL,High,47,1,Spike-and-fade migration counties,0.9487527799049993,0.9140161621489421,0,Strong post-incident migration gain counties
12117,Seminole County,FL,Moderate,47,1,Spike-and-fade migration counties,0.9749793675283492,0.9520247087796607,0,Strong post-incident migration gain counties
12119,Sumter County,FL,Moderate,46,2,Volatile migration counties,0.99999043718675,0.9999808745824574,1,Spike-and-fade migration counties
12121,Suwannee County,FL,Low,46,0,Strong post-incident migration gain counties,0.9955145081258485,0.9922934133608922,1,Spike-and-fade migration counties
12123,Taylor County,FL,Low,48,2,Volatile migration counties,0.9999999999970299,0.9999999999940589,1,Spike-and-fade migration counties
12125,Union County,FL,Very Low,10,1,Spike-and-fade migration counties,0.8163301255883479,0.6326602582280085,2,Volatile migration counties
12127,Volusia County,FL,High,47,3,Gradual post-incident migration gain counties,0.8337219970586607,0.6714032503400844,0,Strong post-incident migration gain counties
12129,Wakulla County,FL,Low,48,1,Spike-and-fade migration counties,0.9686268273016064,0.9507853907442081,2,Volatile migration counties
