fips,county_name,state,state_long,msa_code,msa_name,msa_type,csa_code,csa_name
12023,Columbia County,FL,Florida,C2938,"Lake City, FL",Micro,CS264,"Gainesville-Lake City, FL"
12025,Dade County,FL,Florida,,,,,
12027,DeSoto County,FL,Florida,C1158,"Arcadia, FL",Micro,CS412,"North Port-Sarasota, FL"
12029,Dixie County,FL,Florida,,,,,
12031,Duval County,FL,Florida,C2726,"Jacksonville, FL",Metro,CS300,"Jacksonville-St. Marys-Palatka, FL-GA"
12033,Escambia County,FL,Florida,C3786,"Pensacola-Ferry Pass-Brent, FL",Metro,,
12035,Flagler County,FL,Florida,C1966,"Deltona-Daytona Beach-Ormond Beach, FL",Metro,CS422,"Orlando-Deltona-Daytona Beach, FL"
12037,Franklin County,FL,Florida,,,,,
12039,Gadsden County,FL,Florida,C4522,"Tallahassee, FL",Metro,CS533,"Tallahassee-Bainbridge, FL-GA"
12041,Gilchrist County,FL,Florida,C2354,"Gainesville, FL",Metro,CS264,"Gainesville-Lake City, FL"
12043,Glades County,FL,Florida,,,,,
12045,Gulf County,FL,Florida,C3746,"Panama City, FL",Metro,,
12047,Hamilton County,FL,Florida,,,,,
12049,Hardee County,FL,Florida,C4810,"Wauchula, FL",Micro,,
12051,Hendry County,FL,Florida,C1750,"Clewiston, FL",Micro,,
12053,Hernando County,FL,Florida,C4530,"Tampa-St. Petersburg-Clearwater, FL",Metro,,
12055,Highlands County,FL,Florida,C4270,"Sebring, FL",Metro,,
12057,Hillsborough County,FL,Florida,C4530,"Tampa-St. Petersburg-Clearwater, FL",Metro,,
12059,Holmes County,FL,Florida,,,,,
12061,Indian River County,FL,Florida,C4268,"Sebastian-Vero Beach, FL",Metro,CS370,"Miami-Fort Lauderdale-Port St. Lucie, FL"
12063,Jackson County,FL,Florida,,,,,
12065,Jefferson County,FL,Florida,C4522,"Tallahassee, FL",Metro,CS533,"Tallahassee-Bainbridge, FL-GA"
12067,Lafayette County,FL,Florida,,,,,
12069,Lake County,FL,Florida,C3674,"Orlando-Kissimmee-Sanford, FL",Metro,CS422,"Orlando-Deltona-Daytona Beach, FL"
12071,Lee County,FL,Florida,C1598,"Cape Coral-Fort Myers, FL",Metro,CS162,"Cape Coral-Fort Myers-Naples, FL"
12073,Leon County,FL,Florida,C4522,"Tallahassee, FL",Metro,CS533,"Tallahassee-Bainbridge, FL-GA"
12075,Levy County,FL,Florida,,,,,
12077,Liberty County,FL,Florida,,,,,
12079,Madison County,FL,Florida,,,,,
12081,Manatee County,FL,Florida,C3584,"North Port-Sarasota-Bradenton, FL",Metro,CS412,"North Port-Sarasota, FL"
12083,Marion County,FL,Florida,C3610,"Ocala, FL",Metro,,
12085,Martin County,FL,Florida,C3894,"Port St. Lucie, FL",Metro,CS370,"Miami-Fort Lauderdale-Port St. Lucie, FL"
12086,Miami-Dade County,FL,Florida,C3310,"Miami-Fort Lauderdale-West Palm Beach, FL",Metro,CS370,"Miami-Fort Lauderdale-Port St. Lucie, FL"
12087,Monroe County,FL,Florida,C2858,"Key West, FL",Micro,,
12089,Nassau County,FL,Florida,C2726,"Jacksonville, FL",Metro,CS300,"Jacksonville-St. Marys-Palatka, FL-GA"
12091,Okaloosa County,FL,Florida,C1888,"Crestview-Fort Walton Beach-Destin, FL",Metro,,
12093,Okeechobee County,FL,Florida,C3638,"Okeechobee, FL",Micro,CS370,"Miami-Fort Lauderdale-Port St. Lucie, FL"
12095,Orange County,FL,Florida,C3674,"Orlando-Kissimmee-Sanford, FL",Metro,CS422,"Orlando-Deltona-Daytona Beach, FL"
12097,Osceola County,FL,Florida,C3674,"Orlando-Kissimmee-Sanford, FL",Metro,CS422,"Orlando-Deltona-Daytona Beach, FL"
12099,Palm Beach County,FL,Florida,C3310,"Miami-Fort Lauderdale-West Palm Beach, FL",Metro,CS370,"Miami-Fort Lauderdale-Port St. Lucie, FL"
12101,Pasco County,FL,Florida,C4530,"Tampa-St. Petersburg-Clearwater, FL",Metro,,
12103,Pinellas County,FL,Florida,C4530,"Tampa-St. Petersburg-Clearwater, FL",Metro,,
12105,Polk County,FL,Florida,C2946,"Lakeland-Winter Haven, FL",Metro,,
12107,Putnam County,FL,Florida,C3726,"Palatka, FL",Micro,CS300,"Jacksonville-St. Marys-Palatka, FL-GA"
12109,St. Johns County,FL,Florida,C2726,"Jacksonville, FL",Metro,CS300,"Jacksonville-St. Marys-Palatka, FL-GA"
12111,St. Lucie County,FL,Florida,C3894,"Port St. Lucie, FL",Metro,CS370,"Miami-Fort Lauderdale-Port St. Lucie, FL"
12113,Santa Rosa County,FL,Florida,C3786,"Pensacola-Ferry Pass-Brent, FL",Metro,,
12115,Sarasota County,FL,Florida,C3584,"North Port-Sarasota-Bradenton, FL",Metro,CS412,"North Port-Sarasota, FL"
12117,Seminole County,FL,Florida,C3674,"Orlando-Kissimmee-Sanford, FL",Metro,CS422,"Orlando-Deltona-Daytona Beach, FL"
12119,Sumter County,FL,Florida,C4554,"The Villages, FL",Metro,CS422,"Orlando-Deltona-Daytona Beach, FL"
12121,Suwannee County,FL,Florida,,,,,
12123,Taylor County,FL,Florida,,,,,
12125,Union County,FL,Florida,,,,,
12127,Volusia County,FL,Florida,C1966,"Deltona-Daytona Beach-Ormond Beach, FL",Metro,CS422,"Orlando-Deltona-Daytona Beach, FL"
12129,Wakulla County,FL,Florida,C4522,"Tallahassee, FL",Metro,CS533,"Tallahassee-Bainbridge, FL-GA"
12131,Walton County,FL,Florida,C1888,"Crestview-Fort Walton Beach-Destin, FL",Metro,,
12133,Washington County,FL,Florida,,,,,
13001,Appling County,GA,Georgia,,,,,
13003,Atkinson County,GA,Georgia,,,,,
13005,Bacon County,GA,Georgia,,,,,
13007,Baker County,GA,Georgia,C1050,"Albany, GA",Metro,,
13009,Baldwin County,GA,Georgia,C3330,"Milledgeville, GA",Micro,,
13011,Banks County,GA,Georgia,,,,,
13013,Barrow County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13015,Bartow County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13017,Ben Hill County,GA,Georgia,C2234,"Fitzgerald, GA",Micro,,
13019,Berrien County,GA,Georgia,,,,,
13021,Bibb County,GA,Georgia,C3142,"Macon, GA",Metro,CS356,"Macon-Warner Robins, GA"
13023,Bleckley County,GA,Georgia,,,,,
13025,Brantley County,GA,Georgia,C1526,"Brunswick, GA",Metro,,
13027,Brooks County,GA,Georgia,C4666,"Valdosta, GA",Metro,,
13029,Bryan County,GA,Georgia,C4234,"Savannah, GA",Metro,CS496,"Savannah-Hinesville-Statesboro, GA"
13031,Bulloch County,GA,Georgia,C4434,"Statesboro, GA",Micro,CS496,"Savannah-Hinesville-Statesboro, GA"
13033,Burke County,GA,Georgia,C1226,"Augusta-Richmond County, GA-SC",Metro,,
13035,Butts County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13037,Calhoun County,GA,Georgia,,,,,
13039,Camden County,GA,Georgia,C4122,"St. Marys, GA",Micro,CS300,"Jacksonville-St. Marys-Palatka, FL-GA"
13043,Candler County,GA,Georgia,,,,,
13045,Carroll County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13047,Catoosa County,GA,Georgia,C1686,"Chattanooga, TN-GA",Metro,CS174,"Chattanooga-Cleveland-Dalton, TN-GA-AL"
13049,Charlton County,GA,Georgia,,,,,
13051,Chatham County,GA,Georgia,C4234,"Savannah, GA",Metro,CS496,"Savannah-Hinesville-Statesboro, GA"
13053,Chattahoochee County,GA,Georgia,C1798,"Columbus, GA-AL",Metro,CS194,"Columbus-Auburn-Opelika, GA-AL"
13055,Chattooga County,GA,Georgia,C4490,"Summerville, GA",Micro,CS470,"Rome-Summerville, GA"
13057,Cherokee County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13059,Clarke County,GA,Georgia,C1202,"Athens-Clarke County, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13061,Clay County,GA,Georgia,,,,,
13063,Clayton County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13065,Clinch County,GA,Georgia,,,,,
13067,Cobb County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13069,Coffee County,GA,Georgia,C2006,"Douglas, GA",Micro,,
13071,Colquitt County,GA,Georgia,C3422,"Moultrie, GA",Micro,,
13073,Columbia County,GA,Georgia,C1226,"Augusta-Richmond County, GA-SC",Metro,,
13075,Cook County,GA,Georgia,,,,,
13077,Coweta County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13079,Crawford County,GA,Georgia,C3142,"Macon, GA",Metro,CS356,"Macon-Warner Robins, GA"
13081,Crisp County,GA,Georgia,C1838,"Cordele, GA",Micro,,
13083,Dade County,GA,Georgia,C1686,"Chattanooga, TN-GA",Metro,CS174,"Chattanooga-Cleveland-Dalton, TN-GA-AL"
13085,Dawson County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13087,Decatur County,GA,Georgia,C1246,"Bainbridge, GA",Micro,CS533,"Tallahassee-Bainbridge, FL-GA"
13089,DeKalb County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13091,Dodge County,GA,Georgia,,,,,
13093,Dooly County,GA,Georgia,,,,,
13095,Dougherty County,GA,Georgia,C1050,"Albany, GA",Metro,,
13097,Douglas County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13099,Early County,GA,Georgia,,,,,
13101,Echols County,GA,Georgia,C4666,"Valdosta, GA",Metro,,
13103,Effingham County,GA,Georgia,C4234,"Savannah, GA",Metro,CS496,"Savannah-Hinesville-Statesboro, GA"
13105,Elbert County,GA,Georgia,,,,,
13107,Emanuel County,GA,Georgia,,,,,
13109,Evans County,GA,Georgia,,,,,
13111,Fannin County,GA,Georgia,,,,,
13113,Fayette County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13115,Floyd County,GA,Georgia,C4066,"Rome, GA",Metro,CS470,"Rome-Summerville, GA"
13117,Forsyth County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13119,Franklin County,GA,Georgia,,,,,
13121,Fulton County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13123,Gilmer County,GA,Georgia,,,,,
13125,Glascock County,GA,Georgia,,,,,
13127,Glynn County,GA,Georgia,C1526,"Brunswick, GA",Metro,,
13129,Gordon County,GA,Georgia,C1566,"Calhoun, GA",Micro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13131,Grady County,GA,Georgia,,,,,
13133,Greene County,GA,Georgia,,,,,
13135,Gwinnett County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13137,Habersham County,GA,Georgia,C1846,"Cornelia, GA",Micro,,
13139,Hall County,GA,Georgia,C2358,"Gainesville, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13141,Hancock County,GA,Georgia,C3330,"Milledgeville, GA",Micro,,
13143,Haralson County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13145,Harris County,GA,Georgia,C1798,"Columbus, GA-AL",Metro,CS194,"Columbus-Auburn-Opelika, GA-AL"
13147,Hart County,GA,Georgia,,,,,
13149,Heard County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13151,Henry County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13153,Houston County,GA,Georgia,C4758,"Warner Robins, GA",Metro,CS356,"Macon-Warner Robins, GA"
13155,Irwin County,GA,Georgia,,,,,
13157,Jackson County,GA,Georgia,C2760,"Jefferson, GA",Micro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13159,Jasper County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13161,Jeff Davis County,GA,Georgia,,,,,
13163,Jefferson County,GA,Georgia,,,,,
13165,Jenkins County,GA,Georgia,,,,,
13167,Johnson County,GA,Georgia,C2014,"Dublin, GA",Micro,,
13169,Jones County,GA,Georgia,C3142,"Macon, GA",Metro,CS356,"Macon-Warner Robins, GA"
13171,Lamar County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13173,Lanier County,GA,Georgia,C4666,"Valdosta, GA",Metro,,
13175,Laurens County,GA,Georgia,C2014,"Dublin, GA",Micro,,
13177,Lee County,GA,Georgia,C1050,"Albany, GA",Metro,,
13179,Liberty County,GA,Georgia,C2598,"Hinesville, GA",Metro,CS496,"Savannah-Hinesville-Statesboro, GA"
13181,Lincoln County,GA,Georgia,C1226,"Augusta-Richmond County, GA-SC",Metro,,
13183,Long County,GA,Georgia,C2598,"Hinesville, GA",Metro,CS496,"Savannah-Hinesville-Statesboro, GA"
13185,Lowndes County,GA,Georgia,C4666,"Valdosta, GA",Metro,,
13187,Lumpkin County,GA,Georgia,,,,,
13189,McDuffie County,GA,Georgia,C1226,"Augusta-Richmond County, GA-SC",Metro,,
13191,McIntosh County,GA,Georgia,C1526,"Brunswick, GA",Metro,,
13193,Macon County,GA,Georgia,,,,,
13195,Madison County,GA,Georgia,C1202,"Athens-Clarke County, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13197,Marion County,GA,Georgia,C1798,"Columbus, GA-AL",Metro,CS194,"Columbus-Auburn-Opelika, GA-AL"
13199,Meriwether County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13201,Miller County,GA,Georgia,,,,,
13205,Mitchell County,GA,Georgia,,,,,
13207,Monroe County,GA,Georgia,C3142,"Macon, GA",Metro,CS356,"Macon-Warner Robins, GA"
13209,Montgomery County,GA,Georgia,C4708,"Vidalia, GA",Micro,,
13211,Morgan County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13213,Murray County,GA,Georgia,C1914,"Dalton, GA",Metro,CS174,"Chattanooga-Cleveland-Dalton, TN-GA-AL"
13215,Muscogee County,GA,Georgia,C1798,"Columbus, GA-AL",Metro,CS194,"Columbus-Auburn-Opelika, GA-AL"
13217,Newton County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13219,Oconee County,GA,Georgia,C1202,"Athens-Clarke County, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13221,Oglethorpe County,GA,Georgia,C1202,"Athens-Clarke County, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13223,Paulding County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13225,Peach County,GA,Georgia,C4758,"Warner Robins, GA",Metro,CS356,"Macon-Warner Robins, GA"
13227,Pickens County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13229,Pierce County,GA,Georgia,C4818,"Waycross, GA",Micro,,
13231,Pike County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13233,Polk County,GA,Georgia,C1634,"Cedartown, GA",Micro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13235,Pulaski County,GA,Georgia,C4758,"Warner Robins, GA",Metro,CS356,"Macon-Warner Robins, GA"
13237,Putnam County,GA,Georgia,,,,,
13239,Quitman County,GA,Georgia,,,,,
13241,Rabun County,GA,Georgia,,,,,
13243,Randolph County,GA,Georgia,,,,,
13245,Richmond County,GA,Georgia,C1226,"Augusta-Richmond County, GA-SC",Metro,,
13247,Rockdale County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13249,Schley County,GA,Georgia,C1114,"Americus, GA",Micro,,
13251,Screven County,GA,Georgia,,,,,
13253,Seminole County,GA,Georgia,,,,,
13255,Spalding County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13257,Stephens County,GA,Georgia,C4574,"Toccoa, GA",Micro,,
13259,Stewart County,GA,Georgia,,,,,
13261,Sumter County,GA,Georgia,C1114,"Americus, GA",Micro,,
13263,Talbot County,GA,Georgia,,,,,
13265,Taliaferro County,GA,Georgia,,,,,
13267,Tattnall County,GA,Georgia,,,,,
13269,Taylor County,GA,Georgia,,,,,
13271,Telfair County,GA,Georgia,,,,,
13273,Terrell County,GA,Georgia,C1050,"Albany, GA",Metro,,
13275,Thomas County,GA,Georgia,C4562,"Thomasville, GA",Micro,,
13277,Tift County,GA,Georgia,C4570,"Tifton, GA",Micro,,
13279,Toombs County,GA,Georgia,C4708,"Vidalia, GA",Micro,,
13281,Towns County,GA,Georgia,,,,,
13283,Treutlen County,GA,Georgia,,,,,
13285,Troup County,GA,Georgia,C2930,"LaGrange, GA",Micro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13287,Turner County,GA,Georgia,,,,,
13289,Twiggs County,GA,Georgia,C3142,"Macon, GA",Metro,CS356,"Macon-Warner Robins, GA"
13291,Union County,GA,Georgia,,,,,
13293,Upson County,GA,Georgia,C4558,"Thomaston, GA",Micro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13295,Walker County,GA,Georgia,C1686,"Chattanooga, TN-GA",Metro,CS174,"Chattanooga-Cleveland-Dalton, TN-GA-AL"
13297,Walton County,GA,Georgia,C1206,"Atlanta-Sandy Springs-Roswell, GA",Metro,CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
13299,Ware County,GA,Georgia,C4818,"Waycross, GA",Micro,,
13301,Warren County,GA,Georgia,,,,,
13303,Washington County,GA,Georgia,,,,,
13305,Wayne County,GA,Georgia,C2770,"Jesup, GA",Micro,,
13307,Webster County,GA,Georgia,,,,,
13309,Wheeler County,GA,Georgia,,,,,
13311,White County,GA,Georgia,,,,,
13313,Whitfield County,GA,Georgia,C1914,"Dalton, GA",Metro,CS174,"Chattanooga-Cleveland-Dalton, TN-GA-AL"
13315,Wilcox County,GA,Georgia,,,,,
13317,Wilkes County,GA,Georgia,,,,,
13319,Wilkinson County,GA,Georgia,,,,,
13321,Worth County,GA,Georgia,C1050,"Albany, GA",Metro,,
13510,Columbus County,GA,Georgia,,,,,
15001,Hawaii County,HI,Hawaii,C2590,"Hilo, HI",Micro,,
15003,Honolulu County,HI,Hawaii,C4652,"Urban Honolulu, HI",Metro,,
15007,Kauai County,HI,Hawaii,C2818,"Kapaa, HI",Micro,,
15009,Maui County,HI,Hawaii,C2798,"Kahului-Wailuku-Lahaina, HI",Metro,,
16001,Ada County,ID,Idaho,C1426,"Boise City, ID",Metro,CS147,"Boise City-Mountain Home-Ontario, ID-OR"
16003,Adams County,ID,Idaho,,,,,
16005,Bannock County,ID,Idaho,C3854,"Pocatello, ID",Metro,,
16007,Bear Lake County,ID,Idaho,,,,,
16009,Benewah County,ID,Idaho,,,,,
16011,Bingham County,ID,Idaho,C1394,"Blackfoot, ID",Micro,CS292,"Idaho Falls-Rexburg-Blackfoot, ID"
16013,Blaine County,ID,Idaho,C2520,"Hailey, ID",Micro,,
16015,Boise County,ID,Idaho,C1426,"Boise City, ID",Metro,CS147,"Boise City-Mountain Home-Ontario, ID-OR"
16017,Bonner County,ID,Idaho,C4176,"Sandpoint, ID",Micro,,
16019,Bonneville County,ID,Idaho,C2682,"Idaho Falls, ID",Metro,CS292,"Idaho Falls-Rexburg-Blackfoot, ID"
16021,Boundary County,ID,Idaho,,,,,
16023,Butte County,ID,Idaho,C2682,"Idaho Falls, ID",Metro,CS292,"Idaho Falls-Rexburg-Blackfoot, ID"
16025,Camas County,ID,Idaho,C2520,"Hailey, ID",Micro,,
16027,Canyon County,ID,Idaho,C1426,"Boise City, ID",Metro,CS147,"Boise City-Mountain Home-Ontario, ID-OR"
16029,Caribou County,ID,Idaho,,,,,
16031,Cassia County,ID,Idaho,C1542,"Burley, ID",Micro,,
16033,Clark County,ID,Idaho,,,,,
16035,Clearwater County,ID,Idaho,,,,,
16037,Custer County,ID,Idaho,,,,,
16039,Elmore County,ID,Idaho,C3430,"Mountain Home, ID",Micro,CS147,"Boise City-Mountain Home-Ontario, ID-OR"
16041,Franklin County,ID,Idaho,C3086,"Logan, UT-ID",Metro,,
16043,Fremont County,ID,Idaho,C3994,"Rexburg, ID",Micro,CS292,"Idaho Falls-Rexburg-Blackfoot, ID"
16045,Gem County,ID,Idaho,C1426,"Boise City, ID",Metro,CS147,"Boise City-Mountain Home-Ontario, ID-OR"
16047,Gooding County,ID,Idaho,,,,,
16049,Idaho County,ID,Idaho,,,,,
16051,Jefferson County,ID,Idaho,C2682,"Idaho Falls, ID",Metro,CS292,"Idaho Falls-Rexburg-Blackfoot, ID"
16053,Jerome County,ID,Idaho,C4630,"Twin Falls, ID",Micro,,
16055,Kootenai County,ID,Idaho,C1766,"Coeur d'Alene, ID",Metro,CS518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
16057,Latah County,ID,Idaho,C3414,"Moscow, ID",Micro,CS446,"Pullman-Moscow, WA-ID"
16059,Lemhi County,ID,Idaho,,,,,
16061,Lewis County,ID,Idaho,,,,,
16063,Lincoln County,ID,Idaho,C2520,"Hailey, ID",Micro,,
16065,Madison County,ID,Idaho,C3994,"Rexburg, ID",Micro,CS292,"Idaho Falls-Rexburg-Blackfoot, ID"
16067,Minidoka County,ID,Idaho,C1542,"Burley, ID",Micro,,
16069,Nez Perce County,ID,Idaho,C3030,"Lewiston, ID-WA",Metro,,
16071,Oneida County,ID,Idaho,,,,,
16073,Owyhee County,ID,Idaho,C1426,"Boise City, ID",Metro,CS147,"Boise City-Mountain Home-Ontario, ID-OR"
16075,Payette County,ID,Idaho,C3662,"Ontario, OR-ID",Micro,CS147,"Boise City-Mountain Home-Ontario, ID-OR"
16077,Power County,ID,Idaho,,,,,
16079,Shoshone County,ID,Idaho,,,,,
16081,Teton County,ID,Idaho,C2722,"Jackson, WY-ID",Micro,,
16083,Twin Falls County,ID,Idaho,C4630,"Twin Falls, ID",Micro,,
16085,Valley County,ID,Idaho,,,,,
16087,Washington County,ID,Idaho,,,,,
17001,Adams County,IL,Illinois,C3950,"Quincy, IL-MO",Micro,CS448,"Quincy-Hannibal, IL-MO"
17003,Alexander County,IL,Illinois,C1602,"Cape Girardeau, MO-IL",Metro,CS164,"Cape Girardeau-Sikeston, MO-IL"
17005,Bond County,IL,Illinois,C4118,"St. Louis, MO-IL",Metro,CS476,"St. Louis-St. Charles-Farmington, MO-IL"
17007,Boone County,IL,Illinois,C4042,"Rockford, IL",Metro,CS466,"Rockford-Freeport-Rochelle, IL"
17009,Brown County,IL,Illinois,,,,,
17011,Bureau County,IL,Illinois,C3686,"Ottawa-Peru, IL",Micro,CS176,"Chicago-Naperville, IL-IN-WI"
17013,Calhoun County,IL,Illinois,C4118,"St. Louis, MO-IL",Metro,CS476,"St. Louis-St. Charles-Farmington, MO-IL"
17015,Carroll County,IL,Illinois,,,,,
17017,Cass County,IL,Illinois,,,,,
17019,Champaign County,IL,Illinois,C1658,"Champaign-Urbana, IL",Metro,,
17021,Christian County,IL,Illinois,C4538,"Taylorville, IL",Micro,CS522,"Springfield-Jacksonville-Lincoln, IL"
17023,Clark County,IL,Illinois,,,,,
17025,Clay County,IL,Illinois,,,,,
17027,Clinton County,IL,Illinois,C4118,"St. Louis, MO-IL",Metro,CS476,"St. Louis-St. Charles-Farmington, MO-IL"
17029,Coles County,IL,Illinois,C1666,"Charleston-Mattoon, IL",Micro,,
17031,Cook County,IL,Illinois,C1698,"Chicago-Naperville-Elgin, IL-IN-WI",Metro,CS176,"Chicago-Naperville, IL-IN-WI"
